28.656,28.5624,28.4484,28.3792,28.2465,28.0603,27.9009,27.792,27.8004,27.8108,27.8148,27.7704,27.6458,27.4787,27.3159,27.1114,26.9015,26.7331,26.6728,26.6653,26.7203,26.794,26.8716,27.0266,27.1261,27.2667,27.4199,27.5482,27.6687,27.7294,27.7581,27.8537,28.0645,28.2847,28.4615,28.6612,28.8973,29.0626,29.2124,29.2272,29.1208,28.8324
28.656,28.5624,28.4484,28.3792,28.2465,28.0603,27.9009,27.792,27.8004,27.8108,27.8148,27.7704,27.6458,27.4787,27.3159,27.1114,26.9015,26.7331,26.6728,26.6653,26.7203,26.794,26.8716,27.0266,27.1261,27.2667,27.4199,27.5482,27.6687,27.7294,27.7581,27.8537,28.0645,28.2847,28.4615,28.6612,28.8973,29.0626,29.2124,29.2272,29.1208,28.8324
28.8244,28.7173,28.6042,28.4896,28.3546,28.1587,28.0089,27.9528,27.9765,28.0039,28.0041,27.9669,27.8578,27.671,27.4995,27.3136,27.1246,26.9647,26.8916,26.8733,26.9323,27.0232,27.1384,27.2848,27.3919,27.5101,27.6416,27.7429,27.8221,27.8542,27.9035,27.9911,28.1444,28.3189,28.472,28.5565,28.7889,28.9613,29.0779,29.0375,28.9503,28.7386
28.8431,28.7345,28.6215,28.5018,28.3666,28.1697,28.0209,27.9706,27.996,28.0253,28.0252,27.9888,27.8814,27.6923,27.5199,27.336,27.1494,26.9905,26.9159,26.8964,26.9559,27.0487,27.168,27.3135,27.4215,27.5372,27.6663,27.7645,27.8391,27.868,27.9196,28.0064,28.1532,28.3227,28.4732,28.5449,28.7768,28.95,29.0629,29.0164,28.9313,28.7281
29.0066,28.9001,28.7685,28.627,28.4648,28.2708,28.144,28.1055,28.113,28.1583,28.1312,28.0904,27.9646,27.7915,27.6284,27.4608,27.2992,27.1376,27.0464,27.0178,27.1053,27.1976,27.3076,27.4405,27.5151,27.5663,27.6873,27.8263,27.8848,27.8715,27.9074,28.0251,28.1673,28.2974,28.4414,28.5434,28.6505,28.7757,28.8526,28.8731,28.7871,28.672
29.0475,28.9415,28.8052,28.6583,28.4893,28.296,28.1748,28.1392,28.1422,28.1916,28.1577,28.1158,27.9854,27.8163,27.6555,27.492,27.3367,27.1744,27.0791,27.0482,27.1426,27.2348,27.3425,27.4723,27.5385,27.5736,27.6925,27.8418,27.8962,27.8724,27.9044,28.0298,28.1708,28.2911,28.4334,28.5431,28.6189,28.7321,28.8,28.8373,28.751,28.658
29.112,28.9797,28.8711,28.714,28.5425,28.377,28.2705,28.257,28.2654,28.2732,28.2268,28.167,28.0156,27.8504,27.6858,27.5275,27.3955,27.236,27.132,27.1164,27.216,27.3053,27.384,27.4691,27.525,27.5676,27.6326,27.7429,27.8388,27.8352,27.857,27.9659,28.106,28.2222,28.3312,28.4273,28.4681,28.5138,28.592,28.6427,28.5965,28.5502
29.1397,28.9961,28.8994,28.7379,28.5653,28.4117,28.3115,28.3075,28.3183,28.3082,28.2564,28.1889,28.0285,27.865,27.6988,27.5427,27.4208,27.2624,27.1547,27.1457,27.2475,27.3355,27.4018,27.4677,27.5192,27.5651,27.6069,27.7005,27.8142,27.8193,27.8367,27.9385,28.0782,28.1926,28.2874,28.3777,28.4034,28.4202,28.5029,28.5594,28.5303,28.504
29.1761,29.0235,28.9222,28.7562,28.6026,28.479,28.3868,28.3684,28.3614,28.3374,28.2757,28.1747,28.0038,27.8546,27.6872,27.5369,27.4289,27.2819,27.1798,27.1686,27.2582,27.3318,27.3776,27.4417,27.4892,27.5191,27.5406,27.5917,27.6868,27.7388,27.7967,27.8832,27.9925,28.0662,28.1435,28.2203,28.2062,28.1729,28.2286,28.2776,28.3188,28.3425
29.2005,29.0418,28.9374,28.7684,28.6275,28.5239,28.437,28.4089,28.3902,28.3569,28.2886,28.1653,27.9872,27.8477,27.6795,27.533,27.4343,27.2949,27.1966,27.1839,27.2654,27.3293,27.3614,27.4244,27.4692,27.4884,27.4964,27.5192,27.6019,27.6851,27.77,27.8464,27.9354,27.9819,28.0476,28.1153,28.0747,28.0081,28.0457,28.0898,28.1778,28.2348
