29.1785,29.0315,28.8723,28.821,28.7751,28.6706,28.5603,28.4964,28.4335,28.3312,28.235,28.1298,28.069,28.0465,28.1871,28.3875,28.4204,28.4021,28.3714,28.2883,28.28,28.3598,28.4615,28.5738,28.585,28.5196,28.5163,28.5213,28.5098,28.3983,28.3006,28.2848,28.3705,28.5096,28.5136,28.508,28.5822,28.5879,28.5004,28.4182,28.4406,28.3557
29.1785,29.0315,28.8723,28.821,28.7751,28.6706,28.5603,28.4964,28.4335,28.3312,28.235,28.1298,28.069,28.0465,28.1871,28.3875,28.4204,28.4021,28.3714,28.2883,28.28,28.3598,28.4615,28.5738,28.585,28.5196,28.5163,28.5213,28.5098,28.3983,28.3006,28.2848,28.3705,28.5096,28.5136,28.508,28.5822,28.5879,28.5004,28.4182,28.4406,28.3557
29.2681,29.1158,28.9514,28.8874,28.8654,28.8139,28.6619,28.5798,28.5942,28.5377,28.4406,28.3902,28.3779,28.3573,28.4464,28.6065,28.6946,28.676,28.5863,28.4614,28.4296,28.513,28.6152,28.6352,28.6339,28.609,28.589,28.571,28.4895,28.3731,28.3284,28.3177,28.3596,28.4739,28.4498,28.3877,28.4027,28.389,28.2838,28.2343,28.2293,28.2476
29.278,29.1251,28.9602,28.8948,28.8754,28.8299,28.6732,28.5891,28.612,28.5607,28.4635,28.4191,28.4122,28.3919,28.4752,28.6308,28.7251,28.7065,28.6102,28.4806,28.4462,28.53,28.6323,28.642,28.6394,28.6189,28.5971,28.5765,28.4873,28.3703,28.3315,28.3214,28.3584,28.47,28.4427,28.3743,28.3827,28.3669,28.2597,28.2139,28.2058,28.2356
29.3642,29.2068,29.065,29.0151,29.004,28.9664,28.8333,28.7261,28.7451,28.7385,28.6687,28.6356,28.6588,28.6698,28.7303,28.8116,28.8669,28.8616,28.7512,28.6535,28.6037,28.6245,28.6889,28.7188,28.6739,28.6257,28.5558,28.4879,28.3684,28.2653,28.2136,28.2217,28.2723,28.3175,28.3126,28.2225,28.1927,28.1237,28.0934,28.0445,28.0488,28.1019
29.3857,29.2272,29.0912,29.0452,29.0362,29.0006,28.8733,28.7604,28.7784,28.783,28.72,28.6897,28.7205,28.7392,28.7941,28.8568,28.9024,28.9004,28.7865,28.6968,28.643,28.6481,28.7031,28.738,28.6825,28.6274,28.5455,28.4657,28.3386,28.2391,28.1841,28.1967,28.2508,28.2794,28.28,28.1846,28.1452,28.0629,28.0518,28.0021,28.0096,28.0685
29.451,29.2923,29.2034,29.2026,29.1832,29.1468,29.0662,28.945,28.9086,28.9049,28.8649,28.8838,28.9075,28.9351,28.9547,28.9541,28.9917,28.9692,28.8626,28.803,28.7507,28.7049,28.7203,28.7492,28.699,28.5618,28.4025,28.2684,28.155,28.0605,28.0468,28.072,28.1073,28.1148,28.1085,28.0757,28.0174,27.9445,27.9522,27.9398,27.9048,27.9802
29.479,29.3201,29.2515,29.2701,29.2462,29.2095,29.1489,29.0241,28.9645,28.9571,28.927,28.967,28.9876,29.019,29.0235,28.9958,29.03,28.9987,28.8953,28.8485,28.7969,28.7292,28.7277,28.754,28.706,28.5338,28.3412,28.1838,28.0763,27.984,27.988,28.0185,28.0458,28.0443,28.0349,28.029,27.9627,27.8938,27.9095,27.913,27.8599,27.9423
29.5653,29.4552,29.4128,29.4384,29.4119,29.3729,29.3139,29.2019,29.092,29.0426,29.0349,29.09,29.1082,29.1123,29.0937,29.0626,29.0599,29.0153,28.9228,28.8671,28.8164,28.7379,28.6829,28.6941,28.6264,28.4415,28.1798,27.9525,27.8055,27.7551,27.8202,27.8966,27.9217,27.8647,27.828,27.816,27.8089,27.7972,27.795,27.7943,27.8025,27.841
29.6228,29.5453,29.5203,29.5507,29.5224,29.4819,29.424,29.3204,29.177,29.0996,29.1069,29.1719,29.1886,29.1745,29.1405,29.107,29.0798,29.0263,28.9412,28.8795,28.8295,28.7437,28.653,28.6542,28.5732,28.3799,28.0722,27.7982,27.625,27.6025,27.7084,27.8152,27.839,27.7449,27.69,27.674,27.7064,27.7328,27.7187,27.7151,27.7642,27.7735
29.725,29.6764,29.6555,29.6737,29.6452,29.5955,29.5223,29.4262,29.2763,29.1668,29.1333,29.1838,29.1923,29.1655,29.1271,29.0914,29.0613,28.9927,28.8929,28.8279,28.7595,28.6448,28.559,28.5429,28.4403,28.2427,27.9173,27.5555,27.3888,27.3763,27.5012,27.6399,27.6588,27.5823,27.4864,27.459,27.4924,27.5413,27.5774,27.6037,27.6542,27.745
29.8271,29.8075,29.7908,29.7967,29.7681,29.7092,29.6206,29.532,29.3756,29.2341,29.1596,29.1956,29.196,29.1566,29.1137,29.0757,29.0428,28.9591,28.8446,28.7763,28.6895,28.5459,28.465,28.4317,28.3073,28.1054,27.7624,27.3127,27.1526,27.1501,27.294,27.4645,27.4786,27.4196,27.2828,27.244,27.2784,27.3498,27.4361,27.4922,27.5442,27.7166
