29.9816,29.935,29.7722,29.5941,29.4901,29.3832,29.2974,29.2591,29.1882,29.1533,29.1227,29.0438,28.8825,28.7065,28.6328,28.6542,28.6937,28.6954,28.7242,28.8047,28.91,28.9126,28.7776,28.6628,28.6028,28.5714,28.5561,28.4831,28.3826,28.2002,28.0445,27.9756,28.0689,28.286,28.5027,28.5765,28.5454,28.5015,28.4777,28.4692,28.5853,28.4448
29.9816,29.935,29.7722,29.5941,29.4901,29.3832,29.2974,29.2591,29.1882,29.1533,29.1227,29.0438,28.8825,28.7065,28.6328,28.6542,28.6937,28.6954,28.7242,28.8047,28.91,28.9126,28.7776,28.6628,28.6028,28.5714,28.5561,28.4831,28.3826,28.2002,28.0445,27.9756,28.0689,28.286,28.5027,28.5765,28.5454,28.5015,28.4777,28.4692,28.5853,28.4448
30.1035,30.1032,29.9893,29.804,29.64,29.5346,29.4819,29.4485,29.3755,29.3364,29.295,29.239,29.1657,29.0552,28.9473,28.907,28.9047,28.9235,28.9785,29.0526,29.0945,29.0338,28.8485,28.694,28.648,28.6331,28.6112,28.5575,28.3931,28.1637,28.0309,27.9364,27.9487,28.1479,28.3367,28.3145,28.2082,28.1586,28.2139,28.2933,28.3461,28.2349
30.1171,30.1219,30.0135,29.8274,29.6567,29.5515,29.5024,29.4695,29.3964,29.3568,29.3141,29.2606,29.1971,29.094,28.9823,28.9351,28.9281,28.9488,29.0067,29.0801,29.115,29.0473,28.8564,28.6974,28.653,28.64,28.6174,28.5658,28.3943,28.1596,28.0294,27.9321,27.9353,28.1325,28.3182,28.2854,28.1707,28.1205,28.1846,28.2737,28.3195,28.2116
30.1084,30.1516,30.0942,29.9873,29.7988,29.6918,29.661,29.6509,29.5732,29.4935,29.4631,29.444,29.4297,29.3907,29.2986,29.154,29.085,29.1056,29.1033,29.1543,29.1151,28.9812,28.7755,28.6114,28.5358,28.5451,28.542,28.4674,28.282,28.0553,27.9292,27.8875,27.8685,27.972,28.076,27.9994,27.843,27.8267,27.9347,28.0565,28.0975,28.0218
30.1062,30.159,30.1144,30.0272,29.8343,29.7269,29.7007,29.6962,29.6174,29.5277,29.5003,29.4898,29.4878,29.4649,29.3776,29.2088,29.1242,29.1448,29.1275,29.1728,29.1151,28.9646,28.7553,28.5899,28.5065,28.5214,28.5231,28.4429,28.254,28.0292,27.9041,27.8764,27.8518,27.9319,28.0155,27.9279,27.761,27.7532,27.8723,28.0021,28.042,27.9743
30.0589,30.0885,30.0946,30.0814,29.9626,29.8308,29.8022,29.7814,29.7323,29.6437,29.6038,29.6144,29.6112,29.601,29.5002,29.3037,29.1657,29.1408,29.0905,29.0611,28.9896,28.8191,28.5817,28.3953,28.2874,28.2773,28.3116,28.2315,28.0433,27.8276,27.739,27.7295,27.737,27.776,27.7547,27.6539,27.5512,27.5364,27.6544,27.7837,27.8539,27.7686
30.0386,30.0582,30.086,30.1046,30.0176,29.8754,29.8457,29.8179,29.7816,29.6934,29.6481,29.6677,29.6641,29.6594,29.5527,29.3443,29.1835,29.139,29.0746,29.0132,28.9358,28.7567,28.5073,28.3119,28.1935,28.1727,28.221,28.141,27.953,27.7412,27.6683,27.6666,27.6878,27.7092,27.6429,27.5365,27.4613,27.4435,27.561,27.6901,27.7733,27.6805
29.9612,30.0223,30.0809,30.1236,30.0861,29.9774,29.8927,29.8539,29.8154,29.7332,29.6917,29.6943,29.6825,29.6289,29.5178,29.335,29.1228,28.9592,28.8385,28.8059,28.7166,28.5494,28.2737,28.0666,27.9474,27.9501,27.9527,27.8442,27.7302,27.5569,27.4589,27.5164,27.6232,27.5753,27.4659,27.3523,27.3278,27.3311,27.4444,27.567,27.6004,27.5806
29.9096,29.9984,30.0775,30.1363,30.1318,30.0455,29.924,29.878,29.838,29.7597,29.7207,29.712,29.6947,29.6086,29.4945,29.3288,29.0823,28.8393,28.6811,28.6676,28.5704,28.4112,28.118,27.9031,27.7833,27.8017,27.7738,27.6464,27.5816,27.434,27.3194,27.4163,27.5801,27.486,27.3479,27.2295,27.2388,27.2563,27.3666,27.485,27.4852,27.514
