27.6044,27.5299,27.4145,27.2714,27.1838,27.1137,27.1022,27.097,27.0425,26.9765,26.9277,26.7915,26.6481,26.5049,26.4444,26.3841,26.3664,26.3955,26.3876,26.3527,26.3322,26.2394,26.122,26.0689,26.0315,26.0399,26.0685,26.2148,26.2394,26.3605,26.5606,26.8041,26.9452,27.163,27.3722,27.5551,27.691,27.6681,27.5321,27.3285,27.0043,26.4116
27.6044,27.5299,27.4145,27.2714,27.1838,27.1137,27.1022,27.097,27.0425,26.9765,26.9277,26.7915,26.6481,26.5049,26.4444,26.3841,26.3664,26.3955,26.3876,26.3527,26.3322,26.2394,26.122,26.0689,26.0315,26.0399,26.0685,26.2148,26.2394,26.3605,26.5606,26.8041,26.9452,27.163,27.3722,27.5551,27.691,27.6681,27.5321,27.3285,27.0043,26.4116
27.8814,27.7601,27.6033,27.4772,27.4119,27.3751,27.3741,27.3974,27.3627,27.3117,27.2481,27.1451,27.004,26.9135,26.8567,26.8002,26.7852,26.8232,26.7482,26.7293,26.725,26.6607,26.5555,26.4397,26.3716,26.3423,26.3306,26.4218,26.4547,26.5837,26.7208,26.8513,27.0011,27.2215,27.3602,27.3962,27.4529,27.4549,27.4468,27.2499,26.9436,26.6185
27.9121,27.7857,27.6243,27.5001,27.4373,27.4042,27.4043,27.4308,27.3983,27.3489,27.2837,27.1844,27.0435,26.9589,26.9025,26.8464,26.8317,26.8707,26.7883,26.7712,26.7686,26.7075,26.6037,26.481,26.4094,26.3759,26.3597,26.4448,26.4787,26.6085,26.7385,26.8565,27.0073,27.228,27.3589,27.3786,27.4265,27.4312,27.4374,27.2412,26.9369,26.6415
28.1557,28.0208,27.8597,27.7354,27.7004,27.6497,27.6595,27.6547,27.6306,27.5951,27.5513,27.4647,27.3681,27.2628,27.2168,27.1526,27.1357,27.1288,27.0105,26.9582,26.9622,26.9128,26.8501,26.7438,26.7113,26.6624,26.57,26.571,26.5843,26.6891,26.7431,26.8421,26.9736,27.0923,27.2577,27.2813,27.2911,27.3407,27.3639,27.2043,27.0395,26.9643
28.2165,28.0796,27.9186,27.7943,27.7662,27.7111,27.7233,27.7106,27.6887,27.6566,27.6182,27.5348,27.4493,27.3387,27.2954,27.2291,27.2117,27.1934,27.066,27.005,27.0105,26.9642,26.9117,26.8095,26.7868,26.734,26.6226,26.6026,26.6107,26.7093,26.7443,26.8385,26.9651,27.0584,27.2324,27.257,27.2573,27.318,27.3455,27.195,27.0652,27.045
28.3689,28.2505,28.1162,28.0216,27.9585,27.8854,27.8678,27.8573,27.8035,27.7617,27.7403,27.6757,27.5887,27.5039,27.452,27.371,27.3245,27.2475,27.0894,27.0299,27.069,27.041,27.0131,26.9521,26.911,26.8321,26.7096,26.6574,26.6805,26.7107,26.7203,26.8137,26.9212,26.9881,27.0144,27.1135,27.1743,27.2572,27.3105,27.1964,27.1529,27.2567
28.4342,28.3237,28.2008,28.119,28.041,27.9601,27.9297,27.9201,27.8528,27.8067,27.7927,27.7361,27.6485,27.5746,27.5191,27.4318,27.3729,27.2707,27.0995,27.0406,27.0941,27.0739,27.0565,27.0132,26.9642,26.8741,26.747,26.6809,26.7104,26.7114,26.71,26.803,26.9024,26.958,26.921,27.052,27.1387,27.2311,27.2955,27.197,27.1905,27.3474
28.5282,28.4411,28.3471,28.266,28.1526,28.0771,28.0176,27.9911,27.914,27.8556,27.815,27.7441,27.6527,27.5865,27.5121,27.3889,27.3123,27.2132,27.0393,26.9945,27.0258,27.0439,27.0426,27.0411,27.0119,26.9093,26.7867,26.7342,26.7413,26.7056,26.6914,26.8011,26.857,26.8848,26.8378,26.9037,27.0633,27.1536,27.2063,27.2057,27.2694,27.507
28.5909,28.5193,28.4446,28.364,28.2271,28.155,28.0761,28.0385,27.9548,27.8882,27.8298,27.7495,27.6556,27.5944,27.5074,27.3603,27.2719,27.1749,26.9992,26.9638,26.9803,27.024,27.0333,27.0598,27.0437,26.9328,26.8133,26.7697,26.7619,26.7017,26.679,26.7997,26.8267,26.836,26.7824,26.8048,27.013,27.102,27.1468,27.2116,27.322,27.6134
28.6595,28.5733,28.489,28.4171,28.2724,28.1943,28.104,28.0168,27.929,27.8599,27.7618,27.6619,27.5787,27.5161,27.4232,27.2684,27.175,27.0691,26.8956,26.8476,26.8606,26.9079,26.9749,27.013,26.9989,26.8826,26.7799,26.7373,26.6978,26.6166,26.5871,26.7154,26.7492,26.7732,26.7346,26.7293,26.8862,27.0018,27.0669,27.2169,27.3964,27.6857
